product,price,category,link,image,description
Ronseal One Coat Fence Life - Medium Oak 5L,£8.54,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/ronseal-one-coat-fence-life-medium-oak-5l/p/873197,https://dam-assets.apps.travisperkins.group/o50qz37/GPID_1100077025_IMG_00.jpg?width=300&height=300,"Need to protect your fences and sheds from the elements? Come rain or shine, Ronseal One Coat Fence Life is your solution. It gives a natural oak finish to any rough-sawn wood and protects it from greying for up to two years, keeping your fence looking new for longer. All you need is one coat and you're away.

The paint is 100% showerproof within just one hour of application and dries fully within four hours, so you won't be fearing a sudden downpour. You can brush the coat of paint onto new or previously stained wood, or spray it on to cut your work time in half. Excellent coverage of 6m² per litre means you can paint up to six fence panels with just five litres. And what's more, you only need warm soapy water to easily clean up your equipment.Colours and protects rough sawn woodAll weather protectionBrush or spray applicationKeeps its colour for up to 2 yearsClean equipment with soapy waterLow VOCView more"
Cuprinol Ducksback 5L Silver Copse,£19.80,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-ducksback-5l-silver-copse/p/171207,https://dam-assets.apps.travisperkins.group/oerr1dx/GPID_1000081290_IMG_00.png?width=300&height=300,"Advanced, wax enriched and non-drip formulation, that colours and weatherproofs sheds and fences for up to 5 years. Cuprinol 5 year Ducksback is quick drying, low odour and safe to use around plants and pets.5 years protectionNon drip easy applicationShower proof in 1 hourWax enriched water repellentView more"
Ronseal One Coat Fence Life - Dark Oak 5L,£8.54,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/ronseal-one-coat-fence-life-dark-oak-5l/p/873194,https://dam-assets.apps.travisperkins.group/v96eqk3/GPID_1100077027_IMG_00.jpg?width=300&height=300,"Need to protect your fences and sheds from the elements? Come rain or shine, Ronseal One Coat Fence Life is your solution. It gives a natural oak finish to any rough-sawn wood and protects it from greying for up to two years, keeping your fence looking new for longer. All you need is one coat and you're away.

The paint is 100% showerproof within just one hour of application and dries fully within four hours, so you won't be fearing a sudden downpour. You can brush the coat of paint onto new or previously stained wood, or spray it on to cut your work time in half. Excellent coverage of 6m² per litre means you can paint up to six fence panels with just five litres. And what's more, you only need warm soapy water to easily clean up your equipment.Colours and protects rough sawn woodAll weather protectionBrush or spray applicationKeeps its colour for up to 2 yearsClean equipment with soapy waterLow VOCView more"
Cuprinol Ducksback 5L Forest Green,£19.80,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-ducksback-5l-forest-green/p/841267,https://dam-assets.apps.travisperkins.group/o502024/GPID_1000200392_IMG_00.png?width=300&height=300,"Advanced, wax enriched and non-drip formulation, that colours and weatherproofs sheds and fences for up to 5 years. Cuprinol 5 year Ducksback is quick drying, low odour and safe to use around plants and pets.5 years protectionNon drip easy applicationShower proof in 1 hourWax enriched water repellentView more"
Ronseal Trade Fencing Stain Tudor Black Oak 5L,£8.02,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/ronseal-trade-fencing-stain-tudor-black-oak-5l/p/520744,https://dam-assets.apps.travisperkins.group/ab3dw/GPID_1000400076_IMG_00.jpeg?width=300&height=300,Adds colour and weather protection to sheds and fences in just one coat. Increased wax for superior water repellency and UV protection for long lasting colour.One coatShowerproof in 1-2 hoursWater basedFor rough sawn sheds & fences
Cuprinol Ducksback 5L Harvest Brown,£20.86,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-ducksback-5l-harvest-brown/p/841268,https://dam-assets.apps.travisperkins.group/o5044m4/GPID_1000200393_IMG_00.png?width=300&height=300,"Advanced, wax enriched and non-drip formulation, that colours and weatherproofs sheds and fences for up to 5 years. Cuprinol 5 year Ducksback is quick drying, low odour and safe to use around plants and pets.5 years protectionNon drip easy applicationShower proof in 1 hourWax enriched water repellentView more"
Cuprinol Ducksback 5L Autumn Gold,£20.86,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-ducksback-5l-autumn-gold/p/231186,https://dam-assets.apps.travisperkins.group/x7rrmdo/GPID_1000272436_IMG_00.png?width=300&height=300,"Advanced, wax enriched and non-drip formulation, that colours and weatherproofs sheds and fences for up to 5 years. Cuprinol 5 year Ducksback is quick drying, low odour and safe to use around plants and pets.5 years protectionNon drip easy applicationShower proof in 1 hourWax enriched water repellentView more"
Cuprinol Anti-Slip Decking Stain 2.5L Hampshire Oak,£38.11,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-anti-slip-decking-stain-2-5l-hampshire-oak/p/640503,https://dam-assets.apps.travisperkins.group/vne99rg/GPID_1000393607_IMG_00.png?width=300&height=300,A rich semi-transparent colour with a tough durable finish. It has a unique double action formulation which has invisible anti-slip microbeads to make decks safer than untreated wood and an algicide to help protect the film surface from green algae and mould growth.Anti Slip finishStrong and durableHard wearing with long-lasting weather protectionSafe for plants and pets when dryShowerproof in less than an hourQuick dryingView more
Cuprinol Garden Shades Matt Wood Treatment 2.5L Urban Slate,£25.48,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-garden-shades-matt-wood-treatment-2-5l-urban-slate/p/873227,https://dam-assets.apps.travisperkins.group/oz8dw4l/GPID_1000726370_IMG_00.jpg?width=300&height=300,"Cuprinol Garden Shades has been specially developed to colour and protect sheds, fences and other garden wood. Its special pigments ensure a rich colour and allow the natural texture of the woodgrain to shine through.Beautiful matt colour which enhances the grain of natural wood, with 6 year weather protection on woodSuitable for wood, terracotta, brick and stoneBrush or spray applicationWater basedView more"
Cuprinol Anti-Slip Deck 2.5L Stain Slate,£36.42,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-anti-slip-deck-2-5l-stain-slate/p/520573,https://dam-assets.apps.travisperkins.group/x29997v/GPID_1000390520_IMG_00.png?width=300&height=300,"This durable urban slate deck stain from Cuprinol is formulated for all types of timber decking and has a rich semi-transparent colour. Infused with invisible anti-slip microbeads for safety and an algicide for film surface protection against green algae and mould, it has an ultra-tough, scuff-resistant and non-slip finish.Weather resistantWater-repellentScuff resistantEasy to apply using brushManufactured using deck-grip technologyResists cracking and peelingPrevents cracking and splitting of woodQuick dryingCovers up to 20m2 with two coats on bare or previously stained woodView more"
Ronseal Trade Fencing Stain Dark Oak 5L,£15.97,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/ronseal-trade-fencing-stain-dark-oak-5l/p/108318,https://dam-assets.apps.travisperkins.group/e3Ne9/GPID_1000299386_IMG_00.jpg?width=300&height=300,Adds colour and weather protection to sheds and fences in just one coat. Increased wax for superior water repellency and UV protection for long lasting colour.One coatShowerproof in 1-2 hoursWater basedFor rough sawn sheds & fences
Cuprinol Ducksback 5L Forest Oak,£19.80,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/cuprinol-ducksback-5l-forest-oak/p/841269,https://dam-assets.apps.travisperkins.group/oq484r4/GPID_1000200394_IMG_00.png?width=300&height=300,"Advanced, wax enriched and non-drip formulation, that colours and weatherproofs sheds and fences for up to 5 years. Cuprinol 5 year Ducksback is quick drying, low odour and safe to use around plants and pets.5 years protectionNon drip easy applicationShower proof in 1 hourWax enriched water repellentView more"
Ronseal Ultimate Protection Decking Stain - Country Oak 2.5L,£17.92,Fence Paint,https://www.travisperkins.co.uk/fencing-and-decking-treatments/ronseal-ultimate-protection-decking-stain-country-oak-2-5l/p/570575,https://dam-assets.apps.travisperkins.group/oq44g4e/GPID_1100195025_IMG_00.jpeg?width=300&height=300,Ronseal Protection Decking Stain is the best choice if you are looking for a long lasting finish. It protects longer against harsh weather.Stops wood from greying and splittingRainproof in 90 minutesIt soaks into the wood so it lasts longerWon't scuff or scratch
