id,name,image,description,category,sub_category,main_category,top_seller,price
69,Einhell 24 Litre 8 Bar Oil Lubricated Air Compressor TC-AC 190/24/8,/images/products/einhell-24-litre-8-bar-oil-lubricated-air-compressor-tc-ac-190-24-8.png,"The transport handle and two rubber wheels care for quick mobility and easy transport. The regulated working pressure can be set precisely with the pressure reducer, and is displayed on the pressure gauge. Pressure gauge & quick-release coupling for regulated pressure. Rubber wheels and carrying handle for an easy transport.",Air compressors,equipment,tools_equipment,0,140
70,Scheppach Air-Force 2 1100W 180 L/Min Portable Air Compressor - Oil Free,/images/products/einhell-24-litre-8-bar-oil-lubricated-air-compressor-tc-ac-190-24-8.png,"Completely maintainance free, the AIR-FORCE compressor is a complete starter package inc. 3 m air hose, tyre inflator, and 10 x pce nozzle kit. Oil & maintainance free180 L/min air intake capacity8 bar max. operating pressure3 metre hose length. It features an oil-free pump, powerful 1100 W motor, 180 L/min air intake capacity, and 8 bar operating pressure. The Scheppach AIR-FORCE 2 is a lightweight portable compressor kit suitable for a variety of inflation jobs around the house.",Air compressors,equipment,tools_equipment,0,109.98
71,"Hyundai 100 Litre Air Compressor, 14CFM/116psi, Silenced, V Twin, Direct Drive 3hp HY30100V",/images/products/hyundai-100-litre-air-compressor-14cfm-116psi-silenced-v-twin-direct-drive-3hp-hy30100v.png,"Fitted with twin Euro quick release connectors.5 piece tool kit: including spray gun, air duster/jetter, degreaser gun, hose with Q/R fittings & tyre inflator.5 piece tool kit: including spray gun, air duster/jetter, degreaser gun, hose with Q/R fittings & tyre inflator. It's also fitted with an over pressure safety valve, the automatic pressure control system switches the compressor off when the maximum pressure of 8 bar has been reached and restarts it when pressure drops to 6 bar. The pressure regulator allows the outlet pressure to be increased or decreased and the two pressure gauges measure pressure in the tank and the outlet pressure. Efficient And Compact
The V-twin direct drive design connects the motor straight to the pump increasing efficiency, allowing all the 3hp produced by the motor to be used to drive the compressor air pump producing more power in what is a very compact design.

.",Air compressors,equipment,tools_equipment,0,429.99
72,Scheppach Air-Case 1100W 2 LTR Portable Air Compresso - Oil Free,/images/products/scheppach-air-case-1100w-2-ltr-portable-air-compresso-oil-free.png,"Completely maintainance free, the AIR-CASE compressor is a complete starter package inc. 3 m air hose, tyre inflator, blow gun, remote pressure regulator, and 12 x pce nozzle kit. Weighing only 8 kg, it features an oil-free pump, powerful 1100 W motor, 2 L air tank, 180 L/min air intake capacity, and 8 bar operating pressure. Oil & maintainance free180 L/min air intake capacity8 bar max. The Scheppach AIR-CASE is a lightweight portable compressor kit suitable for a variety of inflation jobs around the house.",Air compressors,equipment,tools_equipment,0,169.99
73,Scheppach HC24V 1500W 24 LTR Air Compressor - Oil Free,/images/products/scheppach-hc24v-1500w-24-ltr-air-compressor-oil-free.png,"It features a powerful 2.0 hp motor, 24 litre tank capacity, and with a maximum 10 bar operating pressure, this compressor is the ideal machine for operating such air tools as staplers, nailers, ratchets, impact wrench, air hammer, paint spraying, tyre inflation, and blow cleaning. Powerful 1500 W motor24 Litre capacity air tank10 bar / 145 psi max. operating pressure180 L/min air intake capacity. Long life oil-free air pump - Maintenance free. Long life oil free air pump.",Air compressors,equipment,tools_equipment,0,169.99
74,5 PACK - 15mm x 3m Blue Rigid Nylon Pipe -Compressed Air Ring Main Straight Tube,/images/products/5-pack-15mm-x-3m-blue-rigid-nylon-pipe-compressed-air-ring-main-straight-tube.png,"Specification: 

Length - 3m

 Net Weight - 1.10kg

 Pack Qty - 5

 Pipe OD - Ø15mm
Further Information: We sell a wide variety of tools &amp; workshop equipment for both the DIY and Professional markets. Features: 
Install your own workshop compressed air ring main quickly, easily and competitively with the CAS system of fast fit compressed air fittings.
. With well over 10,000 lines of equipment suiting all jobs big or small, our online store has it all. 5 PACK - 15mm x 3m Blue Rigid Nylon Pipe -Compressed Air Ring Main Straight TubeOverview:.",Air compressors,equipment,tools_equipment,0,99.99
75,"Zipper COM2-8 180 L/Min Portable Air Compressor, 230 V",/images/products/zipper-com2-8-180-l-min-portable-air-compressor-230-v.png,"The standard 11 x piece air kit allows for tyre inflation, blow cleaning, and all those small maintenance jobs in the home, garage, and garden. Includes 11 x piece air tool accessory kit. It features a 1.5 HP motor, oil free air pump, and produces an 8 bar max. operating pressure. Oil-Free - No maintenance required8 bar max. working pressure.",Air compressors,equipment,tools_equipment,0,107.99
76,AIRCON PORTABLE Air-Conditioner 12000 BTU,/images/products/aircon-portable-air-conditioner-12000-btu.png,"PRODUCT FEATURES
R290 - Refrigerant with low noise operation and variable speed settings
Complete with heating function, LED display and a remote control
Fitted with two motors for excellent performance, 24-hour timer and sleep mode
Compact and modern design to integrate with any decor and two motors for excellent performance
Water overflow protection function with LED indicator light and auto frost protection function. The CED Airmaster Range of Portable Air-conditioner Units consist of a 2in1 9000BTU and 12000BTU Portable air conditioning unit with cooling and heating function. All products are certified by CE, GS, EMC, ERP, RoHS.
. PRODUCT SUMMARY
.",Air conditioners,air_treatment,heating_plumbing,0,449.99
77,HOMCOM Mobile Air Conditioner White W/ Remote Control Cooling Ventilating 765W,/images/products/homcom-mobile-air-conditioner-white-w-remote-control-cooling-ventilating-765w.png,Btu  • Input: 220-240V  • Refrigerant: R290  • Dehumidifying Capacity: 19.2L/Day  • Noise: ≤65dB(A)；  • EER：A grade(＞2.6)  • Battery: 2 x AAA Battery (not included)•. Overall Dimension: 30.5W x 32.8D x 67.8H cm  • Net Weight: 20kg  • Suitable Using Space: 10-15㎡  • Max Cool: 7000. Correct use: Exhaust hose is required to connect inside and outside.• Item Name: Mobile air conditioner  • Brand Name: HOMCOM • Power: 765W  • Color: White  • Material: ABS  •. Flat Pack: Yes  • Custom Label: 823-003V71.,Air conditioners,air_treatment,heating_plumbing,0,259.99
78,HOMCOM 9000 BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-9000-btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 1122W  
• Voltage: 220-240V/50HZ  
• Suitable Using Space: 12-18㎡  
• Max Cool: 9000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 19.2L/Day  
• EER: A grade(＞2.6)  
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-006V72. Color: White, Black    
• Material: ABS Plastic    
• Overall Dimensions: 31L x 31.5W x 69.8. 'Cool' keeps the area at a constant temperature, 'ventilate' controls the speed of the fan, 'dehumidify' dries out the moisture in the air and 'sleep' gradually increases the temperature by every hour. This portable aircon unit
 is suitable for use all day long and in different climates.",Air conditioners,air_treatment,heating_plumbing,0,308.99
79,HOMCOM 5000BTU Portable Air Conditioner 4 Modes LED Display Timer Home Office,/images/products/homcom-5000btu-portable-air-conditioner-4-modes-led-display-timer-home-office.png,"Hcm  
• Power: 560W  
• Voltage: 230V/50HZ  
• Suitable Using Space: 8-12㎡  
• Max Cool: 5000BTU  
• Refrigerant: R290  
• Dehumidifying Capacity: 14L/Day  
• EER: A grade(＞2.6)  
• Noise≤52dB(A)
• Certification: CE-EMC, ERP, LVD, RoHS  
• Item Label: 823-012V70
Please note: included exhaust hose must be connected for this air con to work. White, Grey    
• Material: ABS Plastic, Copper, Aluminum    
• Overall Dimensions: 32.8L x 30.5W x 67.8. The portable aircon unit is suitable for use all day long and in different climatesAUTO CUT-OFF: Automatically stops when the tank is full, safely preventing it from overfilling and causing damage. The summer heat can be unpredictable, which is why you need a multi-functional air con unit to match.",Air conditioners,air_treatment,heating_plumbing,0,239.99
80,"SPARES2GO Window Seal + Hose Vent Kit 6m 5"" for Portable Air Conditioning Sealing Zip",/images/products/spares2go-window-seal-hose-vent-kit-6m-5-for-portable-air-conditioning-sealing-zip.png,"Pack Contains: 1 x Window seal, 1 x Hook & Loop Tape (Black), 1 x 19mm x 4.6m Sealing Tape, 1 x 125mm Round Connector, 1 x 5"" (127mm) x 6m PVC Extension Hose

Seal Dimensions:
Length: 400cm x Width: 39cm
Zip Length: 260mm
Max Window Width or Height: 180cm

Premium quality, replacement window seal kit plus vent hose, tape and adapter for your portable air conditioning unit. Pack Contains: 1 x Window seal, 1 x Hook & Loop Tape (Black), 1 x 19mm x 4.6m Sealing Tape, 1 x 125mm Round Connector, 1 x 5"" (127mm) x 6m PVC Extension HoseLength: 400cm x Width: 39cm. Features and benefitsSPARES2GO Universal Air Conditioning Unit Window Ventilation Seal Kit + 6 Metre 5"" Vent Hose, Tape & adapter 
Fits Models: UNIVERSAL -- Will fit a vast variety of air conditioning units which require a 5"" / 127mm hose pipe. Premium quality, replacement window seal kit plus vent hose, tape and adapter for your portable air conditioning unit.",Air conditioners,air_treatment,heating_plumbing,0,31.89
