product,price,category,link,image,description
Abode Protex 3 in 1 Instant Hot Water Monobloc Kitchen Mixer Tap Graphite PT1...,"£1,109.45",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-protex-3-in-1-instant-hot-water-monobloc-kitchen-mixer-tap-graphite-pt1125/p/469890,https://dam-assets.apps.travisperkins.group/dd5dY/GPID_1100637945_IMG_00.jpg?width=300&height=300,"Contemporary kitchen mixer tap providing hot, cold and steaming hot water on demand from it's dedicated 2 litre under cabinet tank. Safety is provided by a two stage handle operation with spring-loaded cut off.Stylish 3 way mixer tap delivering domestic hot, cold and 98 degrees filtered waterAnti splash aerator as standardFeatures an energy saving cold start valve as standardThe dual stage handle mechanism on the hot handle has been designed with safety and ease of use in mindView more"
Abode PT1026-2 Profile 4 in 1 Hot Water Tap with PB4E Boiler and Filter Matt ...,"£1,999.09",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1026-2-profile-4-in-1-hot-water-tap-with-pb4e-boiler-and-filter-matt-black/p/874061,https://dam-assets.apps.travisperkins.group/oz8y493/GPID_1100856245_IMG_00.jpg?width=300&height=300,"The Profile hot water tap provides everyday hot and cold water, with the addition of kettle hot water via the innovative Hotkey and compact PB4E boiler. Additionally, crystal clear filtered drinking water is accessed by pushing the cold water handle backwards. 4 functions from one tap.Super safe Hotkey technology for complete peace of mind4 litre boiler capacityNo plumbing to sink waste requiredAdvanced water conditioning filter included, protecting the boiler and providing better tasting water for hot and cold drinksFits in Belfast cabinetView more"
Abode PT1133 Prothia Slimline 3 in 1 Hot Water Tap and Filter Brushed Brass,"£1,122.20",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1133-prothia-slimline-3-in-1-hot-water-tap-and-filter-brushed-brass/p/874064,https://dam-assets.apps.travisperkins.group/xw4y46d/GPID_1100856234_IMG_00.jpg?width=300&height=300,"The Prothia 3IN1 provides the convenience of domestic hot, cold and 98° instant steaming hot water all from one tap. The neat and clever boiler provides kettle hot water, beautifully filtered, to ensure perfect hot drink at the twist of a handle.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter for boiling water includedFits in Belfast cabinetView more"
Abode PT1192 Protrad 3 in 1 Hot Water Tap and Filter Antique Brass,"£1,270.24",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1192-protrad-3-in-1-hot-water-tap-and-filter-antique-brass/p/874116,https://dam-assets.apps.travisperkins.group/o5040wp/GPID_1100856243_IMG_00.jpg?width=300&height=300,"The ProTrad 3IN1 provides the convenience of domestic hot, cold and 98° instant steaming hot water, all from one tap. The neat and clever boiler provides kettle hot water, beautifully filtered, to ensure perfect hot drinks at the flick of a handle, whilst the classically elegant tap design will elevate any kitchen.4 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter for boiling water includedFits in Belfast cabinetView more"
Abode PT1001-2 Profile 4 in 1 Hot Water Tap with PB4E Boiler and Filter Chrom...,"£1,838.71",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1001-2-profile-4-in-1-hot-water-tap-with-pb4e-boiler-and-filter-chrome/p/874121,https://dam-assets.apps.travisperkins.group/xkgm06p/GPID_1100856248_IMG_00.jpg?width=300&height=300,"The Profile hot water tap provides everyday hot and cold water, with the addition of kettle hot water via the innovative Hotkey and compact PB4E boiler. Additionally, crystal clear filtered drinking water is accessed by pushing the cold water handle backwards. 4 functions from one tap.Super safe Hotkey technology for complete peace of mind4 litre boiler capacityNo plumbing to sink waste requiredAdvanced water conditioning filter included, protecting the boiler and providing better tasting water for hot and cold drinksFits in Belfast cabinetView more"
Abode PT1160 Propure 4 in 1 Hot Water Tap and Filter Chrome,"£1,744.92",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1160-propure-4-in-1-hot-water-tap-and-filter-chrome/p/874096,https://dam-assets.apps.travisperkins.group/xgyqyqk/GPID_1100856236_IMG_00.jpg?width=300&height=300,"On top of normal hot & cold domestic water and 98° steaming hot water on demand, a Propure offers a more sustainable way of living with the supply of fresh filtered water meaning you can make a start to ditch the use of single use plastic. Why not fill up a re-usable water bottle each day directly from the tap and take it on your travels? The convenience this 4IN1 tap: steaming hot water on demand, filtered cold water and normal hot and cold, all from one tap will revolutionise your kitchen and leave you wondering what you ever did without it.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter includedFits in Belfast cabinetView more"
Abode PT1130 Prothia Slimline 3 in 1 Hot Water Tap and Filter Chrome,£961.85,Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1130-prothia-slimline-3-in-1-hot-water-tap-and-filter-chrome/p/874130,https://dam-assets.apps.travisperkins.group/v6wep5w/GPID_1100676252_IMG_00.jpg?width=300&height=300,N/A
Abode Protex 3 in 1 Instant Hot Water Monobloc Kitchen Mixer Tap Urban Copper...,"£1,109.45",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-protex-3-in-1-instant-hot-water-monobloc-kitchen-mixer-tap-urban-copper-pt1126/p/469921,https://dam-assets.apps.travisperkins.group/xp8rrgg/GPID_1100637946_IMG_00.png?width=300&height=300,"Contemporary kitchen mixer tap providing hot, cold and steaming hot water on demand from it's dedicated 2 litre under cabinet tank. Safety is provided by a two stage handle operation with spring-loaded cut off.Stylish 3 way mixer tap delivering domestic hot, cold and 98 degrees filtered waterAnti splash aerator as standardFeatures an energy saving cold start valve as standardThe dual stage handle mechanism on the hot handle has been designed with safety and ease of use in mindView more"
Abode PT1163 Propure 4 in 1 Hot Water Tap and Filter Brushed Brass,"£1,950.50",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1163-propure-4-in-1-hot-water-tap-and-filter-brushed-brass/p/874079,https://dam-assets.apps.travisperkins.group/o8r6r6q/GPID_1100856239_IMG_00.jpg?width=300&height=300,"On top of normal hot & cold domestic water and 98° steaming hot water on demand, Propure offers a more sustainable way of living with the supply of fresh filtered water meaning you can make a start to ditch the use of single use plastic. Why not fill up a re-usable water bottle each day directly from the tap and take it on your travels? The convenience this 4IN1 tap: steaming hot water on demand, filtered cold water and normal hot and cold, all from one tap will revolutionise your kitchen and leave you wondering what you ever did without it.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter includedFits in Belfast cabinetView more"
Abode PT1162 Propure 4 in 1 Hot Water Tap and Filter Matt Black,"£1,950.50",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1162-propure-4-in-1-hot-water-tap-and-filter-matt-black/p/874118,https://dam-assets.apps.travisperkins.group/o0n1nmw/GPID_1100856238_IMG_00.jpg?width=300&height=300,"On top of normal hot & cold domestic water and 98° steaming hot water on demand, Propure offers a more sustainable way of living with the supply of fresh filtered water meaning you can make a start to ditch the use of single use plastic. Why not fill up a re-usable water bottle each day directly from the tap and take it on your travels? The convenience this 4IN1 tap: steaming hot water on demand, filtered cold water and normal hot and cold, all from one tap will revolutionise your kitchen and leave you wondering what you ever did without it.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter includedFits in Belfast cabinetView more"
Abode PT1131 Prothia Slimline 3 in 1 Hot Water Tap and Filter Brushed Nickel,"£1,042.03",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1131-prothia-slimline-3-in-1-hot-water-tap-and-filter-brushed-nickel/p/874131,https://dam-assets.apps.travisperkins.group/x7ljlkl/GPID_1100676253_IMG_00.jpg?width=300&height=300,"The Prothia 3 IN 1 provides the convenience of domestic hot, cold and 98° instant steaming hot water, whilst at the same time liberating your worktops and meeting the demands of today’s busy family life. Prothia packs in lots of technology with a minimum of fuss offering you the perfect hot drink in the latest stylish design. The result of over 2 years research and development brings you the most cost-effective hot water tap on the market; all with more functionality and an exceptional service.Slide and twist safety lock hot handleScale inhibiting filter cartridge includedInsulated 180° Swivel spout for maximum flexibilityFast and simple to install, this model offers a 2-litre stainless steel tank, toolless installation and is an insulated model with low running costs but with quick re-boil times and simple intuitive digital controlsPROBOIL.2X is the next generation in intelligent hot water boilers, offering fast and trouble-free delivery of steaming hot filtered water at the touch of a handleA Nationwide trusted engineer network from Norcros PLC, and sister company Triton ShowersView more"
Abode PT1002-2 Profile 4 in 1 Hot Water Tap with PB4E Boiler and Filter Brush...,"£2,032.80",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1002-2-profile-4-in-1-hot-water-tap-with-pb4e-boiler-and-filter-brushed-nickel/p/874090,https://dam-assets.apps.travisperkins.group/oq4rg8e/GPID_1100856244_IMG_00.jpg?width=300&height=300,"The Profile hot water tap provides everyday hot and cold water, with the addition of kettle hot water via the innovative Hotkey and compact PB4E boiler. Additionally, crystal clear filtered drinking water is accessed by pushing the cold water handle backwards. 4 functions from one tap.Super safe Hotkey technology for complete peace of mind4 litre boiler capacityNo plumbing to sink waste requiredAdvanced water conditioning filter included, protecting the boiler and providing better tasting water for hot and cold drinksFits in Belfast cabinetView more"
Abode PT1161 Propure 4 in 1 Hot Water Tap and Filter Brushed Nickel,"£1,847.71",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1161-propure-4-in-1-hot-water-tap-and-filter-brushed-nickel/p/874117,https://dam-assets.apps.travisperkins.group/vne3e32/GPID_1100856237_IMG_00.jpg?width=300&height=300,"On top of normal hot & cold domestic water and 98° steaming hot water on demand, Propure offers a more sustainable way of living with the supply of fresh filtered water meaning you can make a start to ditch the use of single use plastic. Why not fill up a re-usable water bottle each day directly from the tap and take it on your travels? The convenience this 4IN1 tap: steaming hot water on demand, filtered cold water and normal hot and cold, all from one tap will revolutionise your kitchen and leave you wondering what you ever did without it.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter includedFits in Belfast cabinetView more"
Abode PT1132 Prothia Slimline 3 in 1 Hot Water Tap and Filter Matt Black,"£1,122.20",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1132-prothia-slimline-3-in-1-hot-water-tap-and-filter-matt-black/p/874125,https://dam-assets.apps.travisperkins.group/oz8y8ym/GPID_1100676254_IMG_00.jpg?width=300&height=300,"The Prothia 3 IN 1 provides the convenience of domestic hot, cold and 98° instant steaming hot water, whilst at the same time liberating your worktops and meeting the demands of today’s busy family life. Prothia packs in lots of technology with a minimum of fuss offering you the perfect hot drink in the latest stylish design. The result of over 2 years research and development brings you the most cost-effective hot water tap on the market; all with more functionality and an exceptional service.Slide and twist safety lock hot handleScale inhibiting filter cartridge includedInsulated 180° Swivel spout for maximum flexibilityFast and simple to install, this model offers a 2-litre stainless steel tank, toolless installation and is an insulated model with low running costs but with quick re-boil times and simple intuitive digital controlsPROBOIL.2X is the next generation in intelligent hot water boilers, offering fast and trouble-free delivery of steaming hot filtered water at the touch of a handleA Nationwide trusted engineer network from Norcros PLC, and sister company Triton ShowersView more"
Abode PT1190 Protrad 3 in 1 Hot Water Tap and Filter Chrome,"£1,136.32",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1190-protrad-3-in-1-hot-water-tap-and-filter-chrome/p/874111,https://dam-assets.apps.travisperkins.group/om5358z/GPID_1100856241_IMG_00.jpg?width=300&height=300,"The ProTrad 3IN1 provides the convenience of domestic hot, cold and 98° instant steaming hot water, all from one tap. The neat and clever boiler provides kettle hot water, beautifully filtered, to ensure perfect hot drinks at the flick of a handle, whilst the classically elegant tap design will elevate any kitchen.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter for boiling water includedFits in Belfast cabinetView more"
Abode PT1191 Protrad 3 in 1 Hot Water Tap and Filter Brushed Nickel,"£1,203.30",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1191-protrad-3-in-1-hot-water-tap-and-filter-brushed-nickel/p/874104,https://dam-assets.apps.travisperkins.group/xdmemey/GPID_1100856242_IMG_00.jpg?width=300&height=300,"The ProTrad 3IN1 provides the convenience of domestic hot, cold and 98° instant steaming hot water, all from one tap. The neat and clever boiler provides kettle hot water, beautifully filtered, to ensure perfect hot drinks at the flick of a handle, whilst the classically elegant tap design will elevate any kitchen.3 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter for boiling water includedFits in Belfast cabinetView more"
Abode PT1164 Propure 4 in 1 Hot Water Tap and Filter Urban Copper,"£1,950.50",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1164-propure-4-in-1-hot-water-tap-and-filter-urban-copper/p/874062,https://dam-assets.apps.travisperkins.group/xw4y4ym/GPID_1100856240_IMG_00.jpg?width=300&height=300,"On top of normal hot & cold domestic water and 98° steaming hot water on demand, Propure offers a more sustainable way of living with the supply of fresh filtered water meaning you can make a start to ditch the use of single use plastic. Why not fill up a re-usable water bottle each day directly from the tap and take it on your travels? The convenience this 4IN1 tap: steaming hot water on demand, filtered cold water and normal hot and cold, all from one tap will revolutionise your kitchen and leave you wondering what you ever did without it.2 stage safety handle for boiling water access2 litre boiler capacityNo plumbing to sink waste requiredFilter includedFits in Belfast cabinetView more"
Abode PT1134 Prothia Slimline 3 in 1 Hot Water Tap and Filter Urban Copper,"£1,122.20",Instant Hot Water Taps,https://www.travisperkins.co.uk/instant-hot-water-taps/abode-pt1134-prothia-slimline-3-in-1-hot-water-tap-and-filter-urban-copper/p/874112,https://dam-assets.apps.travisperkins.group/oe0j0yn/GPID_1100856235_IMG_00.jpg?width=300&height=300,N/A
Makita 197280-8 18V LXT 5.0AH Li-ion Battery,£99.98,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/makita-197280-8-18v-lxt-5-0ah-li-ion-battery/p/294430,https://dam-assets.apps.travisperkins.group/o0nmpn5/GPID_1100555869_IMG_00.jpg?width=300&height=300,Makita 197280-8 18v LXT 5.0Ah Li-Ion Battery.45 Minute Charge TimeLED Battery Life IndicatorsSame Weight as a 3.0Ah BatteryLightweight and Shock Absorbing
Paslode 18880 Li-ion Battery 7.2V,£67.36,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/paslode-18880-li-ion-battery-7-2v/p/768386,https://dam-assets.apps.travisperkins.group/6Q9pd/GPID_1000732347_IMG_00.jpg?width=300&height=300,N/A
Makita Battery 18V Li-on 4.0AH,£98.69,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/makita-battery-18v-li-on-4-0ah/p/763865,https://dam-assets.apps.travisperkins.group/Koj2z/GPID_1000726299_IMG_00.jpeg?width=300&height=300,N/A
Hikoki 36V/18V Multivolt 2.5AH/5.0AH Li-ion Battery,£93.60,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/hikoki-36v18v-multivolt-2-5ah5-0ah-li-ion-battery/p/409531,https://dam-assets.apps.travisperkins.group/704bN/GPID_1100580610_IMG_00.jpg?width=300&height=300,N/A
DeWalt DCB184-XJ 18V 5.0AH Battery Pack,£110.92,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb184-xj-18v-5-0ah-battery-pack/p/732870,https://dam-assets.apps.travisperkins.group/2WWGx/GPID_1000718156_IMG_00.jpg?width=300&height=300,"The DeWalt XR 18V 5.0Ah Li-Ion Battery offers extended runtime and optimised power to complete applications. The XR Lithium-Ion technology offers no memory loss effect and virtually no self discharge for maximum productivity and less downtime.5.0Ah Li-Ion battery technology offers extended runtimeLED State of charge indicator helps manage pack charging, ensuring maximum potential out of batteriesNo memory effect and virtually no self-discharge for maximum productivity and less downtimeCompatible with all DEWALT 18V XR Li-Ion toolsBattery offers more convenient and easier usage being lightweight and compactView more"
DeWalt DCB118 Xr FlexVolt Fast Charger,£112.31,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb118-xr-flexvolt-fast-charger/p/524897,https://dam-assets.apps.travisperkins.group/a663B/GPID_1000798802_IMG_00.jpg?width=300&height=300,"The DeWalt DCB118 Fast Charger is compatible with your current DeWalt 18V XR batteries and the new 18V/54V DeWalt XR FLEXVOLT battery. An internal fan pulls cooling air across the battery, resulting in faster charge times and reducing downtime. The DCB118 will charge the new DCB546 18V/54V XR FLEXVOLT battery in just 60 minutes. This intelligent battery charger varies the current output to suit the type of battery on charge. A bright LED indicates the charge status: charged or charging, or if there is a power problem and whether the battery is too hot or too cold to charge. Internally the circuits have a conformal coating, protecting the electronics from dust and moisture. The charger is of a compact design for easy storage or it can be wall mounted.Charges DEWALT 10.8V, 14.4V, 18V XR Li-Ion batteriesCharges 2.0Ah battery pack in 30 minutesDiagnostic LED indicator communicates battery charge statusWall mountableCompact size for easy storageFan cooled technology, charges between 4¡C and 40¡CIntelligent charger - varies output current according to batteryView more"
DeWalt B46SLIDE Battery Pack 18V 4.0AH Xr Li-ion,£69.53,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-b46slide-battery-pack-18v-4-0ah-xr-li-ion/p/879130,https://dam-assets.apps.travisperkins.group/oe0q786/GPID_1000538186_IMG_00.jpg?width=300&height=300,DeWalt 18v 4.0Ah XR Lion Slide Battery Pack. DEWALT XR 4.0Ah Li-Ion Battery Technology offers extended runtime and optimised power to complete applications quicklyLED state of charge indicator helps manage pack chargingLightweight design provides the user with upgraded 4.0Ah power without increasing the size or weight over the 18v 3.0Ah battery packNo memory effect and virtually no self-discharge for maximum productivity and less downtimeCompatible with all DEWALT XR Li-Ion 18V toolsExcellent electrical characteristicsView more
DeWalt DCB546 XR FlexVolt 6.0AH Battery 18V-54V,£148.86,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb546-xr-flexvolt-6-0ah-battery-18v-54v/p/524900,https://dam-assets.apps.travisperkins.group/owwzz/GPID_1000798804_IMG_00.jpg?width=300&height=300,N/A
DeWalt DCBP034-XJ 18V XR Compact Powerstack Battery Pack,£75.92,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcbp034-xj-18v-xr-compact-powerstack-battery-pack/p/946475,https://dam-assets.apps.travisperkins.group/xp8ryk5/GPID_1100870729_IMG_00.png?width=300&height=300,"Introducing THE NEXT DIMENSION IN POWER™ with the  18V XR POWERSTACK™ Compact Battery. Get 50% more power** enabling faster application speeds and increased productivity with a 25% smaller** footprint using this battery that works with all the 18V XR tools you already have. This battery provides twice the lifetime** and features an impact-resistant, overmolded base with non-marring material.  ** Regarding 50% more power: vs. DCB183 battery, not in application. Regarding 25% smaller pack and more compact: footprint vs. DCB183 battery. Regarding our lightest and most powerful: vs. DEWALT 18V XR batteries 2Ah or lower. Regarding 2x lifetime: charge cycles vs DCB183 battery.25% More Compact vs DCB18315% Lighter vs DCB1833 Year Warranty Once registeredPouch Cell TechnologyOptimized size for compact applicationsIncreased Maximum PowerView more"
Makita 18V Lxt Compact Lithium Ion Battery Charger,£70.70,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/makita-18v-lxt-compact-lithium-ion-battery-charger/p/294513,https://dam-assets.apps.travisperkins.group/xw4634l/GPID_1000611787_IMG_00.jpg?width=300&height=300,Makita DC18RC 14.4v-18v Compact LXT Single Port Li-Ion Battery Charger.Fast ChargerCompact Design22 Minute Charge Time for 3.0Ah Li-Ion Batteries36 Minute Charge Time for 4.0Ah Li-Ion Batteries45 Minute Charge Time for 5.0Ah Li-Ion BatteriesCharges all Makita LXT 18V Li-ion batteriesYears gauranteed 1View more
DeWalt 54V Xr Flexvolt 9.0AH Battery DCB547-XJ,£217.80,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-54v-xr-flexvolt-9-0ah-battery-dcb547-xj/p/124647,https://dam-assets.apps.travisperkins.group/bPJrE/GPID_1000377360_IMG_00.jpeg?width=300&height=300,"The DeWalt 54/18V 9.0 Ah XR FLEXVOLT Battery offers unrivalled runtime and performance that gives unprecedented levels of power for heavy duty applications without the need for mains power. This power opens up new applications on a cordless platform and makes existing applications quicker. The XR FLEXVOLT batteries are 18V batteries that switch up to 54V when placed on a XR FLEXVOLT tool. This innovation means that there can be 54V power across a whole range of tools without the inconvenience of a cable.DEWALT XR FLEXVOLT battery stands at the forefront of cordless technologyWorld's first convertible 54/18V battery, offering unprecedented levels of powerProvides the unique ability to power even heavy duty construction power toolsCompletely backwards compatible with existing DEWALT XR 18V productsOffers unrivalled enhanced runtime and performanceFaster application speed means that despite the higher voltage, less energy is used overallView more"
Makita 197282-4 3.0AH Li-ion Battery 18V,£56.86,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/makita-197282-4-3-0ah-li-ion-battery-18v/p/912499,https://dam-assets.apps.travisperkins.group/KoPwd/GPID_1000712636_IMG_00.jpg?width=300&height=300,"Long lasting lithium-ion power tool batteries from Makita which are suitable for use with their power tools.5x Lower self-discharge keeps battery cells active and ready for use, even after long periods of storageBuilt-in shock absorbing features protect the battery16 firm holding contact terminals reduce the risk of power loss/fluctuation in high vibration work environmentsOptimum charging system - Battery's built-in memory chip communicates with the charger to maximize battery life using 3 active controls (Current, Voltage and Thermal)2000+ cycles tested under loadBalanced cooling around the battery â€“ air flow around the battery allows each cell to be kept at the most suitable temperature which extends the battery lifeView more"
Bosch GBA 18V 4.0AH Professional Coolpack Battery,£101.77,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/bosch-gba-18v-4-0ah-professional-coolpack-battery/p/531201,https://dam-assets.apps.travisperkins.group/lZPy4/GPID_1000756446_IMG_00.jpg?width=300&height=300,"The special heat dissipating housing at the base of these li-ion batteries protects the cells inside from heat damage and is 100% compatible with all Bosch blue li-ion power tools and chargers within the same voltage group.Up to 65% longer runtime (cf. with 3.0 Ah battery).CoolPack technology for up to 100% longer lifetime (cf. battery without CoolPack).Bosch flexible power system - battery suitable for all tools in one voltage class.Extremely robust: fully functional even after a 3 -m drop onto concrete.Unique Bosch Premium lithium -ion technology for longer lifetime and unbeatable battery runtime.Bosch Electronic Cell Protection (ECP): protects the battery against overload, overheating and deep discharge.Bosch Hyper Charge: due to the rapid charging process, the batteries are charged to 75% after just half of the charge time.No memory effect: the battery can be charged regardless of the charging state at any time, without damaging the cells.Six month warranty but two years full service once product is registered.View more"
DeWalt DCB548-XJ XR FlexVolt 12AH Battery,£348.18,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb548-xj-xr-flexvolt-12ah-battery/p/261772,https://dam-assets.apps.travisperkins.group/ErkrP/GPID_1100480759_IMG_00.jpg?width=300&height=300,"The DeWalt 12.0 Ah XR FLEXVOLT Battery offers unrivalled runtime and performance that gives unprecedented levels of power for heavy duty applications without the need for mains power. The faster application speed means that despite the higher voltage, less energy is used overall. The XR FLEXVOLT batteries are 18V batteries that switch up to 54V when placed on a XR FLEXVOLT tool. This innovation means that there can be 54V power across a whole range of tools. The XR FLEXVOLT battery pack is also backwards compatible with all existing DeWalt 18V XR tools, allowing professionals to be able to operate every tool they need on a single cordless system.Offers unrivalled enhanced runtime and performanceFaster application speedsExisting applications are made quickerFully backward compatible with the 18V XR rangeView more"
Festool 200181 BP18 5.2 As LITHIUM-ION Battery Pack,£101.98,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/festool-200181-bp18-5-2-as-lithium-ion-battery-pack/p/591105,https://dam-assets.apps.travisperkins.group/k5k77/GPID_1100699178_IMG_00.jpg?width=300&height=300,This battery pack has an integrated cooling duct that reduces the cooling time and shortens the entire charging process by up to 65%. In other words: Your tool is ready to use again sooner.Faster reuse of battery packs thanks to AIRSTREAM technology and significantly increased charging capacityCharge status indicator for quickly displaying the remaining capacityIntegrated rubber frame for protecting the workpiece and battery pack and for setting the machine down safely on inclined surfaces and roofsOptimum use in machines with high power consumption and short downtimesView more
DeWalt DCB183-XJ XR 2AH Battery 18V,£66.43,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb183-xj-xr-2ah-battery-18v/p/968985,https://dam-assets.apps.travisperkins.group/xlmg480/GPID_1000737419_IMG_00.jpg?width=300&height=300,The DeWalt 18V XR 2.0Ah Li-Ion Battery technology offers extended runtime and optimised power to complete applications quickly. The lithium-ion technology has no memory effect and virtually no self-discharge for maximum productivity and less downtime. The battery features a convenient LED state of charge indicator which helps manage your charging needs.LED state of charge indicator helps manage pack chargingNo memory effect and virtually no self-discharge for maximum productivity and less downtimeCompatible with all DeWalt XR Li-Ion 18V toolsExcellent electrical characteristicsView more
Bosch GBA 5.0AH 18V Battery,£108.52,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/bosch-gba-5-0ah-18v-battery/p/531202,https://dam-assets.apps.travisperkins.group/Mb30E/GPID_1000756452_IMG_00.jpg?width=300&height=300,The high-endurance 18 volt XL battery with 5.0 Ah and CoolPack technologyA further 25% increase in runtime (cf. with 4.0 Ah battery).CoolPack technology for up to 100% longer lifetime (cf. battery without CoolPack).Bosch flexible power system - battery suitable for all tools in one voltage class.
Einhell Power X-CHANGE Battery and Fast Charger Starter Kit 18V,£60.58,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/einhell-power-x-change-battery-and-fast-charger-starter-kit-18v/p/873511,https://dam-assets.apps.travisperkins.group/xdmdkd3/GPID_1100686147_IMG_00.jpg?width=300&height=300,The Einhell 18V 4.0 Ah Power X-Change (PXC) Starter Kit is an ideal battery and charger set from the Einhell Power X-Change system. The starter kit offers an 18V 4.0Ah PXC rechargeable battery and a system charger from the innovative Li-ion series. The multifunctional and interchangeable rechargeable battery system is compatible with every Einhell device from the entire Garden and Power Tools PXC product family.Maximum safety due to Einhells proactive battery managementZero self-discharge due to high-quality lithium-ion cellsMonitoring of all parameters by state-of-the-art componentsCharge level can be checked any time thanks to 3-step LED systemImpact protection & good grip due to the rubber-coated housingErgonomic handling thanks to optimised recessed handles4.0 Ah battery has 75 min charge timeView more
DeWalt DCB123-XJ XR 3AH Battery 12V,£53.65,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/dewalt-dcb123-xj-xr-3ah-battery-12v/p/463788,https://dam-assets.apps.travisperkins.group/xkg6rmj/GPID_1100626894_IMG_01.jpg?width=300&height=300,"12V XR 3Ah Battery.Offers higher capacity in a smaller form factorSimilar size and weight as 12V XR 2Ah baterry, with more runtimeNo memory effect and virtually no self-discharge for maximum productivity & less downtimeLED State of charge indicator helps manage pack charging"
Hikoki UC18YSL3 Multi Volt Fast Charger,£51.91,Batteries & Chargers,https://www.travisperkins.co.uk/batteries-and-chargers/hikoki-uc18ysl3-multi-volt-fast-charger/p/410492,https://dam-assets.apps.travisperkins.group/lA9Dz/GPID_1100582132_IMG_00.jpg?width=300&height=300,The Hikoki UC18YSL3 charger is compatible with Li-Ion slide batteries. It is capable of charging 14.4V / 18V and Multi Volt slide style batteries. It's cooling feature helps to cool batteries during charging or before charging commences to prevent battery overheating ensuring extended battery life. This charger features preventative mechanism against charging a hot battery to extend battery life and a 3 way overcharge protection system to ensure battery is not overcharged. The two colour indicator light indicates what stage of charging the battery is in.Charge Time [Min] - 15-38 3 way overcharge protectionCharging stage indicator lightUSB PortEligible for the extended warranty scheme when registered within 4 weeks of purchaseView more
