id,name,price,category,link,image,description,source,sub_category
283,"GoodHome Lazu Combi boiler, gravity-fed & mains pressure water systems Bath Shower mixer Tap",95,Bath taps,https://www.diy.com/departments/goodhome-lazu-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap/3663602673781_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-brean-bath-shower-mixer-tap~3663602665106_01bq?wid=284&hei=284,"Comes with Bath shower mixer (3/4＂CD valve), 2x fixing kits, hoses, shower head, shower holder and instruction manualOperation: ¼ turnHose not suppliedGuarantee - 10 yearsFeatures and benefitsThis contemporary style chrome bath shower mixer from the Lazu collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.3 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
283,Baxi 825 Combi Boiler,"1,202.14",Bath taps,https://www.bradfords.co.uk/https-www-bradfords-co-uk,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/b/0/b05d56ada0bda2a9066304b1f3c2954a.jpg,10 year warranty. Adey Micro 2 Filter Included. Optional Built In Mechanical Timer.,Bradfords,bathrooms
283,Aber Bath Shower Mixer Tap - Chrome,100,Bath taps,https://www.homebase.co.uk/aber-bath-shower-mixer-tap-chrome/12831254.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12831254-9854831909312665.jpg,"The Aber bath shower mixer complete with shower handset, offers complete bathing and gives a fresh and trendy feel to any bathroom. Chrome finish Quarter turn ceramic disc valve",Homebase,bathrooms
283,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
284,GoodHome Etel Bath Pillar Tap,80,Bath taps,https://www.diy.com/departments/goodhome-etel-bath-pillar-tap/3663602665090_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-lazu-combi-boiler-gravity-fed-mains-pressure-water-systems-bath-shower-mixer-tap~3663602673781_01bq?wid=284&hei=284,"Comes with 2x rubber washers, 2x plastic backnuts, 2x fixing kit, shower head, shower holder, hoses and instruction manualOperation: ¼ turnHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Etel collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsThis tap can be wall mounted if the legs are removedMinimum bar pressure - 0.3 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
285,GoodHome Hopa Chrome Bath Shower mixer Tap,65,Bath taps,https://www.diy.com/departments/goodhome-hopa-chrome-bath-shower-mixer-tap/3663602665045_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-etel-bath-pillar-tap~3663602665090_01bq?wid=284&hei=284,"Comes with 2x s-connectors, 2x roses, bath shower mixer (cartridge 35 mm), fixing kit and instruction manualOperation: Full turnHose not suppliedGuarantee - 10 yearsFeatures and benefitsThis contemporary style chrome Single lever bath shower mixer from the Hopa collection requires no additional purchases. This tap is suitable for high pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh pressure - Suitable for combi-boiler or pumped systemsMinimum bar pressure - 1.5 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
285,Skara Bath Shower Mixer & Kit Chrome,58.14,Bath taps,https://www.builderdepot.co.uk/alliance-h2o-skala-bath-shower-mixer-kit-chrome,"https://www.builderdepot.co.uk/media/catalog/product/K/0/K000613_s_01_6309.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=400&width=400&canvas=400:400","The Skara bath shower mixer is a great solution and ideal for quick and easy replacements of your old worn out bath shower mixer. It offers great quality and value,  finished in chrome and comes complete with all fixings ready for fast installationKey FeaturesStandard brass valve operation Suitable for low pressure (Minimum 0.1 bar required)Suitable for all plumbing systemsComplies with BS5412, EN2002 Year Manufacturers Guarantee (Subject to terms and conditions)",Builderdepot,bathrooms
285,Aber Bath Shower Mixer Tap - Chrome,100,Bath taps,https://www.homebase.co.uk/aber-bath-shower-mixer-tap-chrome/12831254.html,https://static.thcdn.com/images/xsmall/webp//productimg/original/12831254-9854831909312665.jpg,"The Aber bath shower mixer complete with shower handset, offers complete bathing and gives a fresh and trendy feel to any bathroom. Chrome finish Quarter turn ceramic disc valve",Homebase,bathrooms
285,1/4 Turn Dual Commercial Lever Bath/Shower Mixer Bathroom Tap Chrome,59.98,Bath taps,https://www.screwfix.com/p/1-4-turn-dual-commercial-lever-bath-shower-mixer-bathroom-tap-chrome/25843,https://media.screwfix.com/is/image/ae235/25843_P?$autoprodblock$=&wid=136&hei=136&dpr=on,"Chrome-plated brass.1/4 TurnBrass2 Year Manufacturer's Guarantee (T&Cs Apply)Suitable for High & Low Pressure Systems3/4"" CD ValveDeck-Mounted",Screwfix,bathrooms
285,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
285,Wickes Medino Chrome Bath Shower Mixer Tap,65,Bath taps,https://www.wickes.co.uk/Wickes-Medino-Chrome-Bath-Shower-Mixer-Tap/p/161601,https://media.wickes.co.uk/is/image/wickes/GPID_1100203057_00?$normal$,"The Medino Chrome Bath Shower Mixer Tap is great value lever taps with a modern rounded design and a high quality chrome finish which is perfect for any bathroom. Used for 2 tap hole baths and suitable for both high and low water pressure systems, this tap also comes with a 5 year parts guarantee for your peace of mind.Suitable for 2 tap hole baths Suitable for both high and low water pressure systems Metal back nuts for a more secure fit Ceramic disc valves for a longer life water tight seal Quarter turn operation for rapid on and off flow Includes a 1500mm double interlock hose for 360 degree flexibility and durability and a single mode shower handset Finish your look with your choice of waste available separately If you would like to purchase other taps with the same style, simply type ""Medino Taps"" into the product search to view the entire range Fitting instructions are included 5 year parts guarantee ",Wickes,bathrooms
286,"GoodHome Bynea Bath Shower mixer Tap, Pack of 1",80,Bath taps,https://www.diy.com/departments/goodhome-bynea-bath-shower-mixer-tap-pack-of-1/3663602665618_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-hopa-chrome-bath-shower-mixer-tap~3663602665045_01bq?wid=284&hei=284,"Comes with 2x rubber washers, shower head, shower holder, hoses, fixing kit and instruction manualOperation: ¼ turnHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Bynea collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
286,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
287,GoodHome Blyth Bath Shower mixer Tap,78,Bath taps,https://www.diy.com/departments/goodhome-blyth-bath-shower-mixer-tap/3663602665588_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-bynea-bath-shower-mixer-tap-pack-of-1~3663602665618_01bq?wid=284&hei=284,"Comes with 2x fixing kit, bath shower mixer (Quarter turn valve 1/2 standard cartridge)_x000D_, shower head_x000D_, shower holder_x000D_, hoses_x000D_ and Instruction manualHose suppliedGuarantee - 10 yearsFeatures and benefitsThis traditional style chrome bath shower mixer from the Blyth collection requires no additional purchases. This tap is suitable for high and low pressure water systems.Quality tested - All our GoodHome taps are opened and closed 120,000 times to make sure it will resist your daily use for many yearsHigh and low pressure - Suitable for all boiler systemsMinimum bar pressure - 0.2 barThis identical product is currently available under two of our brand names. Please note that if you order this product online you might receive it in the alternative brand name to the one displayed",BQ,bathrooms
287,Lowther Bath Shower Mixer Tap,99.02,Bath taps,https://www.travisperkins.co.uk/bath-taps/lowther-bath-shower-mixer-tap/p/604587,https://dam-assets.apps.travisperkins.group/KjjNG/GPID_1000301110_IMG_00.jpeg?width=300&height=300,Bathrooms From TP taps are solid brass with exceptional duragleam chrome for a lasting finish. Supplied with brass back nuts for a superior lasting fit.Solid brass with chrome finishSuitable for both high and low pressure systemsAir and water pressure tested to the requirements of BS EN200Ceramic disc valveDuragleam chrome coating for a lasting finishSupplied with brass back nuts for a superior lasting fitMatching shower control availableView more,TP,bathrooms
1979,GoodHome Cavally Chrome effect Bath Shower mixer Tap,200,Freestanding bath taps,https://www.diy.com/departments/goodhome-cavally-chrome-effect-bath-shower-mixer-tap/3663602299721_BQ.prd,https://media.diy.com/is/image/Kingfisher/goodhome-cavally-chrome-effect-bath-shower-mixer-tap~3663602299721_01c?wid=284&hei=284,"Comes with 1x freestanding bath shower mixer (35mm cartridge), 1x shower head, 1x shower hose, 1x fixing kit and 1x instruction manual¼ turn operationHose suppliedGuarantee - 10 yearsFeatures and benefitsThe simple curved design of the cavally freestanding bath mixer is perfect for a modern bathroom. It includes both a shower head and hose, as well as easy to clean rubber nozzles - simply wipe the spout to remove limescaleThis mixer includes an easy to clean rubber nozzle aerator, meaning limescale can be effortlessly wiped awayThe water saving regulator makes it easy to conserve water and save money on your water bill",BQ,bathrooms
1979,Deva Tudor Bath/Shower Mixer Tap Chrome,175.68,Freestanding bath taps,https://www.bradfords.co.uk/dev019,https://www.bradfords.co.uk/media/catalog/product/cache/f7c81111a4a19ad296e9f8fd0fc16840/1/b/1b87f8a3bdcd5a21ab4ca4ff3b848685.jpg,Comes complete with single mode shower kit.,Bradfords,bathrooms
